Date,High,Low,Open,Close,Volume,Adj Close
2012-11-01,3.140000104904175,3.007499933242798,3.009999990463257,3.137500047683716,47322000.0,2.8816490173339844
2012-11-02,3.174999952316284,3.1024999618530273,3.1700000762939453,3.122499942779541,25670000.0,2.867872953414917
2012-11-05,3.2674999237060547,3.115000009536743,3.115000009536743,3.255000114440918,44484000.0,2.989567279815674
2012-11-06,3.262500047683716,3.197499990463257,3.262500047683716,3.252500057220459,35080400.0,2.987271785736084
2012-11-07,3.247499942779541,3.137500047683716,3.2274999618530273,3.1524999141693115,32462000.0,2.895425319671631
2012-11-08,3.2699999809265137,3.1624999046325684,3.1875,3.1700000762939453,83902400.0,2.911498546600342
2012-11-09,3.2249999046325684,3.0374999046325684,3.1875,3.047499895095825,84628000.0,2.7989883422851562
2012-11-12,3.065000057220459,2.950000047683716,3.052500009536743,2.9800000190734863,64362400.0,2.736992597579956
2012-11-13,3.0325000286102295,2.9549999237060547,2.9649999141693115,2.9574999809265137,49212000.0,2.716327428817749
2012-11-14,3.005000114440918,2.882499933242798,2.9749999046325684,2.884999990463257,61930000.0,2.6497397422790527
2012-11-15,2.9774999618530273,2.877500057220459,2.9024999141693115,2.8975000381469727,46668800.0,2.6612210273742676
2012-11-16,2.9075000286102295,2.7874999046325684,2.8975000381469727,2.8450000286102295,62455200.0,2.6130013465881348
2012-11-19,2.934999942779541,2.862499952316284,2.8975000381469727,2.924999952316284,40409200.0,2.6864771842956543
2012-11-20,2.9075000286102295,2.8424999713897705,2.8949999809265137,2.872499942779541,33697600.0,2.6552798748016357
2012-11-21,2.9625000953674316,2.869999885559082,2.872499942779541,2.9549999237060547,42231200.0,2.7315406799316406
2012-11-23,3.009999990463257,2.952500104904175,2.9674999713897705,2.9749999046325684,27693200.0,2.750028371810913
2012-11-26,3.0350000858306885,2.9749999046325684,2.9800000190734863,3.0274999141693115,36460000.0,2.798558235168457
2012-11-27,3.0850000381469727,2.990000009536743,3.015000104904175,3.0399999618530273,45140400.0,2.8101136684417725
2012-11-28,3.0799999237060547,2.990000009536743,3.0274999141693115,3.065000057220459,39833200.0,2.8332228660583496
2012-11-29,3.0850000381469727,3.0,3.069999933242798,3.009999990463257,48868800.0,2.782382011413574
2012-11-30,3.0299999713897705,2.9749999046325684,3.007499933242798,2.992500066757202,46050400.0,2.7662062644958496
2012-12-03,3.0299999713897705,2.930000066757202,3.0299999713897705,2.9375,39138000.0,2.715365171432495
2012-12-04,3.0299999713897705,2.924999952316284,2.942500114440918,3.0250000953674316,52806800.0,2.7962474822998047
2012-12-05,3.0199999809265137,2.947499990463257,3.0,2.990000009536743,63302400.0,2.7638940811157227
2012-12-06,3.015000104904175,2.9725000858306885,2.9825000762939453,2.994999885559082,41289600.0,2.7685160636901855
2012-12-07,3.012500047683716,2.9549999237060547,2.997499942779541,2.990000009536743,33828800.0,2.7638940811157227
2012-12-10,3.112499952316284,2.9825000762939453,2.990000009536743,3.0899999141693115,51364400.0,2.856333017349243
2012-12-11,3.202500104904175,3.0924999713897705,3.0999999046325684,3.1624999046325684,81672400.0,2.9233505725860596
2012-12-12,3.190000057220459,3.117500066757202,3.172499895095825,3.130000114440918,39940400.0,2.893308162689209
2012-12-13,3.192500114440918,3.1024999618530273,3.125,3.132499933242798,37755600.0,2.8956191539764404
2012-12-14,3.180000066757202,3.122499942779541,3.1449999809265137,3.1475000381469727,33866000.0,2.9094841480255127
2012-12-17,3.1575000286102295,3.0875000953674316,3.140000104904175,3.134999990463257,44523200.0,2.8979296684265137
2012-12-18,3.174999952316284,3.125,3.134999990463257,3.140000104904175,41643600.0,2.9025514125823975
2012-12-19,3.200000047683716,3.1500000953674316,3.1624999046325684,3.1624999046325684,45854400.0,2.9233505725860596
2012-12-20,3.177500009536743,3.125,3.174999952316284,3.1600000858306885,33433200.0,2.92103910446167
2012-12-21,3.117500066757202,3.052500009536743,3.117500066757202,3.0875000953674316,46217200.0,2.854020595550537
2012-12-24,3.0950000286102295,3.052500009536743,3.0850000381469727,3.0625,12737600.0,2.8309125900268555
2012-12-26,3.1050000190734863,3.047499895095825,3.055000066757202,3.059999942779541,19674000.0,2.828601121902466
2012-12-27,3.069999933242798,3.005000114440918,3.065000057220459,3.0399999618530273,29980400.0,2.8101136684417725
2012-12-28,3.072499990463257,3.007499933242798,3.012500047683716,3.0250000953674316,22060000.0,2.7962474822998047
2012-12-31,3.077500104904175,3.007499933242798,3.015000104904175,3.065000057220459,32646000.0,2.8332228660583496
2013-01-02,3.182499885559082,3.127500057220459,3.140000104904175,3.180000066757202,47883600.0,2.939526319503784
2013-01-03,3.2174999713897705,3.1449999809265137,3.180000066757202,3.182499885559082,29888800.0,2.9418370723724365
2013-01-04,3.297499895095825,3.177500009536743,3.1875,3.2874999046325684,52496800.0,3.038897752761841
2013-01-07,3.2950000762939453,3.1700000762939453,3.2850000858306885,3.192500114440918,61073200.0,2.9510817527770996
2013-01-08,3.2100000381469727,3.0999999046325684,3.200000047683716,3.122499942779541,46642400.0,2.8863751888275146
2013-01-09,3.1624999046325684,3.0325000286102295,3.1475000381469727,3.052500009536743,69502000.0,2.8216681480407715
2013-01-10,3.0950000286102295,3.0399999618530273,3.0799999237060547,3.057499885559082,50636800.0,2.8262898921966553
2013-01-11,3.072499990463257,3.0225000381469727,3.069999933242798,3.052500009536743,51317200.0,2.8216681480407715
2013-01-14,3.072499990463257,3.015000104904175,3.072499990463257,3.049999952316284,30568400.0,2.819357395172119
2013-01-15,3.0350000858306885,2.9774999618530273,3.0350000858306885,2.994999885559082,37588800.0,2.7685160636901855
2013-01-16,3.047499895095825,2.990000009536743,2.990000009536743,3.0225000381469727,33737600.0,2.793935775756836
2013-01-17,3.075000047683716,3.0250000953674316,3.0325000286102295,3.0625,58073600.0,2.8309125900268555
2013-01-18,3.0625,3.005000114440918,3.0625,3.0425000190734863,39708800.0,2.8124241828918457
2013-01-22,3.067500114440918,3.012500047683716,3.0399999618530273,3.0274999141693115,30822400.0,2.798558235168457
2013-01-23,3.0399999618530273,3.0,3.0374999046325684,3.0325000286102295,42180800.0,2.8031811714172363
2013-01-24,3.059999942779541,3.007499933242798,3.0225000381469727,3.047499895095825,39698000.0,2.8170464038848877
2013-01-25,3.1050000190734863,3.0374999046325684,3.052500009536743,3.1024999618530273,39392000.0,2.867887020111084
2013-01-28,3.172499895095825,3.109999895095825,3.117500066757202,3.1524999141693115,42249200.0,2.9141054153442383
2013-01-29,3.1475000381469727,3.072499990463257,3.140000104904175,3.0850000381469727,38887200.0,2.851710557937622
2013-01-30,3.130000114440918,3.069999933242798,3.0875000953674316,3.0799999237060547,28759200.0,2.84708833694458
2013-01-31,3.115000009536743,3.0450000762939453,3.0799999237060547,3.065000057220459,47054400.0,2.8332228660583496
2013-02-01,3.1024999618530273,3.065000057220459,3.0899999141693115,3.0924999713897705,28881600.0,2.8586432933807373
2013-02-04,3.137500047683716,3.0374999046325684,3.075000047683716,3.0399999618530273,51174400.0,2.8101136684417725
2013-02-05,3.127500057220459,3.0450000762939453,3.055000066757202,3.109999895095825,36729600.0,2.874819278717041
2013-02-06,3.109999895095825,3.0174999237060547,3.0350000858306885,3.0850000381469727,53068800.0,2.851710557937622
2013-02-07,3.0999999046325684,3.0425000190734863,3.075000047683716,3.072499990463257,44000000.0,2.840156078338623
2013-02-08,3.117500066757202,3.072499990463257,3.0924999713897705,3.0924999713897705,30723200.0,2.8586432933807373
2013-02-11,3.1600000858306885,3.0875000953674316,3.117500066757202,3.127500057220459,40830800.0,2.8909969329833984
2013-02-12,3.1424999237060547,3.0950000286102295,3.0999999046325684,3.1075000762939453,27780400.0,2.872509479522705
2013-02-13,3.1675000190734863,3.0824999809265137,3.109999895095825,3.0924999713897705,85639600.0,2.8586432933807373
2013-02-14,3.184999942779541,3.012500047683716,3.049999952316284,3.182499885559082,88209600.0,2.9418370723724365
2013-02-15,3.197499990463257,3.112499952316284,3.174999952316284,3.182499885559082,73386000.0,2.9418370723724365
2013-02-19,3.1875,3.119999885559082,3.184999942779541,3.140000104904175,43355200.0,2.9025514125823975
2013-02-20,3.200000047683716,3.0850000381469727,3.1500000953674316,3.0950000286102295,71301200.0,2.8609542846679688
2013-02-21,3.125,3.065000057220459,3.0899999141693115,3.072499990463257,58040800.0,2.840156078338623
2013-02-22,3.132499933242798,3.075000047683716,3.0924999713897705,3.130000114440918,37014800.0,2.893308162689209
2013-02-25,3.1624999046325684,3.069999933242798,3.137500047683716,3.075000047683716,64444400.0,2.8424673080444336
2013-02-26,3.109999895095825,3.052500009536743,3.0625,3.0924999713897705,48750400.0,2.8761813640594482
2013-02-27,3.172499895095825,3.0850000381469727,3.0924999713897705,3.1500000953674316,47698000.0,2.929659128189087
2013-02-28,3.2125000953674316,3.127500057220459,3.140000104904175,3.1649999618530273,59139200.0,2.9436097145080566
2013-03-01,3.1875,3.115000009536743,3.1424999237060547,3.177500009536743,38939600.0,2.955235719680786
2013-03-04,3.194999933242798,3.130000114440918,3.1549999713897705,3.1649999618530273,35368000.0,2.9436097145080566
2013-03-05,3.2049999237060547,3.1675000190734863,3.182499885559082,3.200000047683716,36616800.0,2.976161479949951
2013-03-06,3.25,3.182499885559082,3.2200000286102295,3.197499990463257,34292800.0,2.973836898803711
2013-03-07,3.247499942779541,3.172499895095825,3.2149999141693115,3.190000057220459,31482400.0,2.9668617248535156
2013-03-08,3.2200000286102295,3.182499885559082,3.197499990463257,3.2049999237060547,24646400.0,2.98081111907959
2013-03-11,3.1875,3.1475000381469727,3.172499895095825,3.174999952316284,29974800.0,2.9529104232788086
2013-03-12,3.194999933242798,3.140000104904175,3.1700000762939453,3.184999942779541,31085600.0,2.9622104167938232
2013-03-13,3.240000009536743,3.1549999713897705,3.184999942779541,3.184999942779541,48584000.0,2.9622104167938232
2013-03-14,3.2149999141693115,3.1675000190734863,3.2049999237060547,3.1875,38330400.0,2.964536190032959
2013-03-15,3.1875,3.1475000381469727,3.1875,3.1600000858306885,35577600.0,2.9389595985412598
2013-03-18,3.1675000190734863,3.115000009536743,3.140000104904175,3.137500047683716,29831200.0,2.9180333614349365
2013-03-19,3.1549999713897705,3.0950000286102295,3.140000104904175,3.117500066757202,35548000.0,2.8994321823120117
2013-03-20,3.1649999618530273,3.119999885559082,3.1475000381469727,3.1549999713897705,34058800.0,2.9343087673187256
2013-03-21,3.1424999237060547,3.0999999046325684,3.137500047683716,3.1050000190734863,33903200.0,2.8878068923950195
2013-03-22,3.132499933242798,3.1024999618530273,3.115000009536743,3.119999885559082,23247600.0,2.90175724029541
2013-03-25,3.140000104904175,3.0799999237060547,3.137500047683716,3.1024999618530273,36207600.0,2.885481357574463
2013-03-26,3.127500057220459,3.0975000858306885,3.109999895095825,3.125,23254000.0,2.9064083099365234
2013-03-27,3.180000066757202,3.1050000190734863,3.112499952316284,3.1624999046325684,25494400.0,2.9412848949432373
2013-03-28,3.2100000381469727,3.132499933242798,3.1549999713897705,3.2074999809265137,34927600.0,2.9831368923187256
2013-04-01,3.200000047683716,3.0799999237060547,3.200000047683716,3.1024999618530273,44282800.0,2.885481357574463
2013-04-02,3.112499952316284,3.049999952316284,3.1050000190734863,3.069999933242798,37152400.0,2.855255365371704
2013-04-03,3.0824999809265137,3.009999990463257,3.065000057220459,3.0325000286102295,35315600.0,2.820378065109253
2013-04-04,3.072499990463257,3.012500047683716,3.0225000381469727,3.0625,29467600.0,2.8482794761657715
2013-04-05,3.115000009536743,3.009999990463257,3.0174999237060547,3.115000009536743,55135200.0,2.8971073627471924
2013-04-08,3.117500066757202,3.049999952316284,3.117500066757202,3.1075000762939453,32666000.0,2.890131950378418
2013-04-09,3.180000066757202,3.0875000953674316,3.109999895095825,3.1575000286102295,38058400.0,2.9366343021392822
2013-04-10,3.2125000953674316,3.1524999141693115,3.1600000858306885,3.2074999809265137,38468800.0,2.9831368923187256
2013-04-11,3.2125000953674316,3.075000047683716,3.1624999046325684,3.192500114440918,96922000.0,2.969186544418335
2013-04-12,3.307499885559082,3.180000066757202,3.2074999809265137,3.2725000381469727,77054800.0,3.0435903072357178
2013-04-15,3.2725000381469727,3.184999942779541,3.262500047683716,3.2049999237060547,43042000.0,2.98081111907959
2013-04-16,3.262500047683716,3.2174999713897705,3.234999895095825,3.240000009536743,46884400.0,3.0133628845214844
2013-04-17,3.244999885559082,3.177500009536743,3.2149999141693115,3.197499990463257,53294800.0,2.973836898803711
2013-04-18,3.2249999046325684,3.134999990463257,3.2049999237060547,3.134999990463257,40254800.0,2.915708541870117
2013-04-19,3.1524999141693115,3.0924999713897705,3.132499933242798,3.1424999237060547,30302800.0,2.9226834774017334
2013-04-22,3.174999952316284,3.115000009536743,3.140000104904175,3.1475000381469727,24556800.0,2.927333354949951
2013-04-23,3.262500047683716,3.1700000762939453,3.174999952316284,3.2300000190734863,37694800.0,3.004063367843628
2013-04-24,3.367500066757202,3.237499952316284,3.240000009536743,3.3399999141693115,55655600.0,3.10636830329895
2013-04-25,3.375,3.327500104904175,3.3575000762939453,3.367500066757202,35322400.0,3.1319451332092285
2013-04-26,3.367500066757202,3.3350000381469727,3.362499952316284,3.3524999618530273,32433200.0,3.117995023727417
2013-04-29,3.4049999713897705,3.3424999713897705,3.3575000762939453,3.3924999237060547,26971200.0,3.155195951461792
2013-04-30,3.442500114440918,3.377500057220459,3.4000000953674316,3.442500114440918,27671200.0,3.2016987800598145
2013-05-01,3.4649999141693115,3.4000000953674316,3.442500114440918,3.4124999046325684,34131600.0,3.173797369003296
2013-05-02,3.4625000953674316,3.390000104904175,3.4100000858306885,3.452500104904175,32348000.0,3.210999011993408
2013-05-03,3.492500066757202,3.4549999237060547,3.4749999046325684,3.4674999713897705,29386400.0,3.224950075149536
2013-05-06,3.487499952316284,3.4375,3.4674999713897705,3.4574999809265137,21711600.0,3.2156498432159424
2013-05-07,3.4649999141693115,3.380000114440918,3.4574999809265137,3.4124999046325684,44806800.0,3.173797369003296
2013-05-08,3.494999885559082,3.4049999713897705,3.4175000190734863,3.4749999046325684,33403200.0,3.2319257259368896
2013-05-09,3.492500066757202,3.4075000286102295,3.4124999046325684,3.4774999618530273,56680000.0,3.234250068664551
2013-05-10,3.6500000953674316,3.549999952316284,3.549999952316284,3.634999990463257,86113600.0,3.3807332515716553
2013-05-13,3.625,3.5450000762939453,3.609999895095825,3.559999942779541,28981200.0,3.3109793663024902
2013-05-14,3.6424999237060547,3.567500114440918,3.6024999618530273,3.612499952316284,45414000.0,3.359807252883911
2013-05-15,3.6875,3.5950000286102295,3.5950000286102295,3.674999952316284,31317200.0,3.417935848236084
2013-05-16,3.7074999809265137,3.6449999809265137,3.6700000762939453,3.6575000286102295,30836800.0,3.4016592502593994
2013-05-17,3.742500066757202,3.6475000381469727,3.674999952316284,3.7174999713897705,31211600.0,3.457463264465332
2013-05-20,3.7249999046325684,3.690000057220459,3.702500104904175,3.7100000381469727,23638000.0,3.450486660003662
2013-05-21,3.744999885559082,3.6700000762939453,3.7125000953674316,3.7300000190734863,35778400.0,3.4867093563079834
2013-05-22,3.744999885559082,3.5850000381469727,3.744999885559082,3.5999999046325684,48040400.0,3.3651885986328125
2013-05-23,3.6700000762939453,3.547499895095825,3.557499885559082,3.6575000286102295,39388400.0,3.418938398361206
2013-05-24,3.6675000190734863,3.5950000286102295,3.637500047683716,3.634999990463257,28330400.0,3.3979063034057617
2013-05-28,3.672499895095825,3.5975000858306885,3.6624999046325684,3.632499933242798,27930000.0,3.395569086074829
2013-05-29,3.632499933242798,3.5950000286102295,3.609999895095825,3.609999895095825,33505200.0,3.3745369911193848
2013-05-30,3.694999933242798,3.5950000286102295,3.6050000190734863,3.6575000286102295,28450400.0,3.418938398361206
2013-05-31,3.690000057220459,3.617500066757202,3.637500047683716,3.617500066757202,57750800.0,3.3815479278564453
2013-06-03,3.6500000953674316,3.5374999046325684,3.622499942779541,3.612499952316284,44446800.0,3.3768739700317383
2013-06-04,3.700000047683716,3.5950000286102295,3.634999990463257,3.617500066757202,36367600.0,3.3815479278564453
2013-06-05,3.640000104904175,3.5299999713897705,3.612499952316284,3.5399999618530273,46452000.0,3.3091020584106445
2013-06-06,3.5899999141693115,3.5374999046325684,3.5399999618530273,3.5625,34104400.0,3.3301351070404053
2013-06-07,3.634999990463257,3.572499990463257,3.5875000953674316,3.612499952316284,27458400.0,3.3768739700317383
2013-06-10,3.632499933242798,3.5824999809265137,3.6024999618530273,3.609999895095825,22414800.0,3.3745369911193848
2013-06-11,3.612499952316284,3.5425000190734863,3.5625,3.5425000190734863,29633600.0,3.3114397525787354
2013-06-12,3.5899999141693115,3.492500066757202,3.559999942779541,3.512500047683716,31258800.0,3.283396005630493
2013-06-13,3.609999895095825,3.497499942779541,3.5,3.5924999713897705,23625600.0,3.3581783771514893
2013-06-14,3.609999895095825,3.5625,3.6050000190734863,3.5875000953674316,23601200.0,3.3535046577453613
2013-06-17,3.6549999713897705,3.5950000286102295,3.615000009536743,3.622499942779541,25533600.0,3.3862216472625732
2013-06-18,3.680000066757202,3.569999933242798,3.640000104904175,3.5999999046325684,48677200.0,3.3651885986328125
2013-06-19,3.869999885559082,3.619999885559082,3.632499933242798,3.7100000381469727,115958800.0,3.4680140018463135
2013-06-20,3.684999942779541,3.5850000381469727,3.680000066757202,3.609999895095825,62869600.0,3.3745369911193848
2013-06-21,3.6424999237060547,3.5450000762939453,3.630000114440918,3.6050000190734863,71422800.0,3.369863986968994
2013-06-24,3.5975000858306885,3.4774999618530273,3.552500009536743,3.5299999713897705,58077200.0,3.2997541427612305
2013-06-25,3.575000047683716,3.5174999237060547,3.567500114440918,3.555000066757202,45736000.0,3.3231239318847656
2013-06-26,3.5999999046325684,3.5199999809265137,3.5950000286102295,3.5350000858306885,57975200.0,3.3044283390045166
2013-06-27,3.549999952316284,3.4649999141693115,3.5450000762939453,3.502500057220459,80803600.0,3.2740488052368164
2013-06-28,3.5450000762939453,3.4574999809265137,3.502500057220459,3.509999990463257,43153600.0,3.281059741973877
2013-07-01,3.5425000190734863,3.502500057220459,3.5350000858306885,3.5250000953674316,19952400.0,3.295081377029419
2013-07-02,3.575000047683716,3.490000009536743,3.505000114440918,3.5225000381469727,25639200.0,3.2927441596984863
2013-07-03,3.575000047683716,3.492500066757202,3.492500066757202,3.5325000286102295,14038800.0,3.302091598510742
2013-07-05,3.567500114440918,3.5199999809265137,3.5425000190734863,3.559999942779541,18468400.0,3.3277981281280518
2013-07-08,3.5875000953674316,3.5225000381469727,3.569999933242798,3.5425000190734863,26208400.0,3.3114397525787354
2013-07-09,3.5824999809265137,3.5399999618530273,3.549999952316284,3.559999942779541,15736400.0,3.3277981281280518
2013-07-10,3.617500066757202,3.549999952316284,3.559999942779541,3.6075000762939453,20846800.0,3.372199773788452
2013-07-11,3.6624999046325684,3.619999885559082,3.627500057220459,3.6575000286102295,23983200.0,3.418938398361206
2013-07-12,3.694999933242798,3.637500047683716,3.6500000953674316,3.6600000858306885,21636000.0,3.4212758541107178
2013-07-15,3.6675000190734863,3.5950000286102295,3.6675000190734863,3.6524999141693115,20133200.0,3.4142651557922363
2013-07-16,3.692500114440918,3.6500000953674316,3.6675000190734863,3.672499895095825,16256000.0,3.4329609870910645
2013-07-17,3.684999942779541,3.6424999237060547,3.672499895095825,3.6524999141693115,16610000.0,3.4142651557922363
2013-07-18,3.6600000858306885,3.5899999141693115,3.6475000381469727,3.637500047683716,34448800.0,3.4002435207366943
2013-07-19,3.632499933242798,3.5225000381469727,3.615000009536743,3.559999942779541,48053200.0,3.3277981281280518
2013-07-22,3.619999885559082,3.5425000190734863,3.5875000953674316,3.557499885559082,29238400.0,3.3254616260528564
2013-07-23,3.6024999618530273,3.5350000858306885,3.6024999618530273,3.552500009536743,24679200.0,3.320787191390991
2013-07-24,3.5950000286102295,3.547499895095825,3.5850000381469727,3.552500009536743,28425200.0,3.320787191390991
2013-07-25,3.612499952316284,3.5250000953674316,3.549999952316284,3.565000057220459,24332000.0,3.332472801208496
2013-07-26,3.572499990463257,3.5225000381469727,3.5225000381469727,3.549999952316284,22736000.0,3.3184502124786377
2013-07-29,3.5875000953674316,3.5325000286102295,3.5425000190734863,3.5425000190734863,17954000.0,3.3114397525787354
2013-07-30,3.6500000953674316,3.552500009536743,3.555000066757202,3.6024999618530273,26607600.0,3.3675262928009033
2013-07-31,3.6449999809265137,3.5824999809265137,3.5850000381469727,3.609999895095825,27016000.0,3.3745369911193848
2013-08-01,3.6675000190734863,3.5799999237060547,3.622499942779541,3.6600000858306885,27764800.0,3.4212758541107178
2013-08-02,3.697499990463257,3.627500057220459,3.6524999141693115,3.690000057220459,20962800.0,3.4493186473846436
2013-08-05,3.7200000286102295,3.6600000858306885,3.680000066757202,3.7074999809265137,18518800.0,3.465677261352539
2013-08-06,3.7174999713897705,3.6449999809265137,3.7100000381469727,3.6524999141693115,20660800.0,3.4142651557922363
2013-08-07,3.6875,3.630000114440918,3.632499933242798,3.6500000953674316,24438000.0,3.4119274616241455
2013-08-08,3.692500114440918,3.627500057220459,3.6700000762939453,3.674999952316284,34569600.0,3.4352974891662598
2013-08-09,3.677500009536743,3.5274999141693115,3.5299999713897705,3.622499942779541,90622400.0,3.3862216472625732
2013-08-12,3.6449999809265137,3.2774999141693115,3.4749999046325684,3.5924999713897705,25756800.0,3.3581783771514893
2013-08-13,3.619999885559082,3.575000047683716,3.5975000858306885,3.6050000190734863,19746800.0,3.369863986968994
2013-08-14,3.7799999713897705,3.5950000286102295,3.5975000858306885,3.757499933242798,82850800.0,3.5124166011810303
2013-08-15,3.8125,3.702500104904175,3.7174999713897705,3.7825000286102295,72361600.0,3.535785675048828
2013-08-16,3.8499999046325684,3.7674999237060547,3.7750000953674316,3.797499895095825,66045600.0,3.54980731010437
2013-08-19,3.7874999046325684,3.734999895095825,3.7750000953674316,3.737499952316284,39343200.0,3.493720293045044
2013-08-20,3.762500047683716,3.7125000953674316,3.7174999713897705,3.737499952316284,23419200.0,3.5113368034362793
2013-08-21,3.762500047683716,3.7049999237060547,3.7149999141693115,3.7200000286102295,26154000.0,3.4948949813842773
2013-08-22,3.7750000953674316,3.7174999713897705,3.7174999713897705,3.740000009536743,12901600.0,3.5136847496032715
2013-08-23,3.7750000953674316,3.7325000762939453,3.744999885559082,3.740000009536743,24512000.0,3.5136847496032715
2013-08-26,3.757499933242798,3.7325000762939453,3.742500066757202,3.747499942779541,30015200.0,3.520730972290039
2013-08-27,3.737499952316284,3.6875,3.7125000953674316,3.700000047683716,27746400.0,3.476104974746704
2013-08-28,3.734999895095825,3.684999942779541,3.7074999809265137,3.700000047683716,31882400.0,3.476104974746704
2013-08-29,3.7274999618530273,3.677500009536743,3.6875,3.692500114440918,27621600.0,3.469059467315674
2013-08-30,3.7049999237060547,3.6700000762939453,3.694999933242798,3.6875,37812000.0,3.4643616676330566
2013-09-03,3.742500066757202,3.6675000190734863,3.697499990463257,3.690000057220459,28468000.0,3.4667105674743652
2013-09-04,3.747499942779541,3.684999942779541,3.690000057220459,3.7249999046325684,22208000.0,3.4995925426483154
2013-09-05,3.75,3.7074999809265137,3.7100000381469727,3.734999895095825,17490400.0,3.5089871883392334
2013-09-06,3.757499933242798,3.692500114440918,3.737499952316284,3.7200000286102295,22675600.0,3.4948949813842773
2013-09-09,3.7825000286102295,3.740000009536743,3.75,3.7825000286102295,24640800.0,3.5536129474639893
2013-09-10,3.865000009536743,3.7925000190734863,3.809999942779541,3.862499952316284,29213200.0,3.6287710666656494
2013-09-11,3.9375,3.8299999237060547,3.8575000762939453,3.927500009536743,39616400.0,3.6898393630981445
2013-09-12,3.9749999046325684,3.9075000286102295,3.9075000286102295,3.924999952316284,30380800.0,3.687490224838257
2013-09-13,3.9674999713897705,3.9100000858306885,3.9375,3.950000047683716,15969600.0,3.710977077484131
2013-09-16,4.010000228881836,3.9375,3.9825000762939453,3.952500104904175,23141200.0,3.7133266925811768
2013-09-17,3.997499942779541,3.950000047683716,3.9674999713897705,3.9649999141693115,16860800.0,3.7250702381134033
2013-09-18,4.010000228881836,3.947499990463257,3.9674999713897705,4.0,26816800.0,3.7579519748687744
2013-09-19,4.025000095367432,3.9649999141693115,4.017499923706055,3.9825000762939453,22757200.0,3.7415106296539307
2013-09-20,4.017499923706055,3.940000057220459,3.992500066757202,3.947499990463257,35603600.0,3.7086284160614014
2013-09-23,3.9774999618530273,3.887500047683716,3.944999933242798,3.9100000858306885,27124400.0,3.6733977794647217
2013-09-24,3.940000057220459,3.890000104904175,3.9124999046325684,3.924999952316284,22973200.0,3.687490224838257
2013-09-25,3.9600000381469727,3.9000000953674316,3.9175000190734863,3.930000066757202,23315600.0,3.6921873092651367
2013-09-26,3.947499990463257,3.8949999809265137,3.940000057220459,3.9175000190734863,14881600.0,3.68044376373291
2013-09-27,3.9200000762939453,3.872499942779541,3.887500047683716,3.8949999809265137,15192000.0,3.6593053340911865
2013-09-30,3.9175000190734863,3.8324999809265137,3.8550000190734863,3.890000104904175,22664000.0,3.6546077728271484
2013-10-01,3.9124999046325684,3.865000009536743,3.8949999809265137,3.887500047683716,22697600.0,3.6522598266601562
2013-10-02,3.9000000953674316,3.8475000858306885,3.8475000858306885,3.884999990463257,16203600.0,3.649911403656006
2013-10-03,3.922499895095825,3.827500104904175,3.887500047683716,3.8450000286102295,43676800.0,3.612330913543701
2013-10-04,3.930000066757202,3.8299999237060547,3.8399999141693115,3.8975000381469727,24622800.0,3.661654233932495
